snapshot_id,snapshot_date,store_id,product_id,qty_on_hand,qty_reserved,qty_on_order,reorder_point
INV0002110,2025-12-26,STOR0042,PROD00077,106,41,134,80
INV0002111,2025-12-18,STOR0032,PROD00091,598,29,86,71
INV0002112,2025-12-07,STOR0016,PROD00418,205,16,44,83
INV0002113,2025-12-25,STOR0036,PROD00334,644,48,30,115
INV0002114,2025-12-28,STOR0054,PROD00011,491,16,111,99
INV0002115,2025-12-07,STOR0001,PROD00123,108,44,22,83
INV0002116,2025-12-23,STOR0045,PROD00210,0,0,141,36
INV0002117,2025-12-22,STOR0032,PROD00422,708,33,85,55
INV0002118,2025-12-24,STOR0055,PROD00009,665,44,76,40
INV0002119,2025-12-23,STOR0052,PROD00433,321,6,128,47
INV0002120,2025-12-30,STOR0016,PROD00116,266,50,0,18
INV0002121,2025-12-24,STOR0009,PROD00191,598,49,8,74
INV0002122,2025-12-30,STOR0041,PROD00070,211,21,182,68
INV0002123,2025-12-08,STOR0021,PROD00358,218,34,34,113
INV0002124,2025-12-28,STOR0031,PROD00265,715,24,84,98
INV0002125,2025-12-18,STOR0057,PROD00459,475,18,3,119
INV0002126,2025-12-24,STOR0014,PROD00165,597,8,37,36
INV0002127,2025-12-02,STOR0007,PROD00413,14,2,56,81
INV0002128,2025-12-20,STOR0060,PROD00277,752,35,30,92
INV0002129,2025-12-28,STOR0020,PROD00395,217,25,131,78
INV0002130,2025-12-12,STOR0038,PROD00191,546,27,155,97
INV0002131,2026-01-01,STOR0046,PROD00234,727,36,178,26
INV0002132,2025-12-05,STOR0021,PROD00094,525,0,198,13
INV0002133,2025-12-26,STOR0052,PROD00018,739,46,134,43
INV0002134,2025-12-28,STOR0021,PROD00135,362,6,197,32
INV0002135,2025-12-21,STOR0050,PROD00462,560,46,7,103
INV0002136,2025-12-30,STOR0037,PROD00142,486,7,178,25
INV0002137,2025-12-02,STOR0046,PROD00208,430,42,23,114
INV0002138,2025-12-20,STOR0018,PROD00057,789,34,65,105
INV0002139,2025-12-16,STOR0056,PROD00035,786,38,142,60
INV0002140,2025-12-04,STOR0057,PROD00100,662,1,20,73
INV0002141,2025-12-16,STOR0048,PROD00384,800,24,144,69
INV0002142,2025-12-30,STOR0037,PROD00366,229,8,154,117
INV0002143,2025-12-08,STOR0012,PROD00436,635,12,183,85
INV0002144,2025-12-28,STOR0018,PROD00408,657,9,158,66
INV0002145,2025-12-10,STOR0060,PROD00395,670,48,62,98
INV0002146,2025-12-21,STOR0044,PROD00420,682,47,22,65
INV0002147,2025-12-05,STOR0018,PROD00056,109,42,184,14
INV0002148,2025-12-31,STOR0001,PROD00072,40,38,153,112
INV0002149,2025-12-22,STOR0037,PROD00243,675,11,72,71
INV0002150,2025-12-21,STOR0058,PROD00401,758,43,188,119
INV0002151,2025-12-18,STOR0008,PROD00421,766,5,104,32
INV0002152,2025-12-06,STOR0033,PROD00405,759,6,82,22
INV0002153,2025-12-24,STOR0053,PROD00344,98,42,11,114
INV0002154,2025-12-19,STOR0016,PROD00397,226,42,3,119
INV0002155,2025-12-10,STOR0010,PROD00052,553,26,98,47
INV0002156,2025-12-27,STOR0027,PROD00376,662,18,180,117
INV0002157,2025-12-18,STOR0011,PROD00225,319,33,143,54
INV0002158,2025-12-05,STOR0007,PROD00421,307,15,192,71
INV0002159,2025-12-12,STOR0045,PROD00351,680,13,171,68
INV0002160,2025-12-02,STOR0055,PROD00108,33,31,40,96
INV0002161,2025-12-25,STOR0024,PROD00116,181,29,50,48
INV0002162,2025-12-02,STOR0018,PROD00296,714,48,2,98
INV0002163,2025-12-05,STOR0057,PROD00092,256,8,179,32
INV0002164,2025-12-09,STOR0001,PROD00125,97,45,150,65
INV0002165,2025-12-30,STOR0054,PROD00091,165,6,153,94
INV0002166,2025-12-31,STOR0002,PROD00439,726,48,28,112
INV0002167,2025-12-04,STOR0023,PROD00355,302,14,119,27
INV0002168,2025-12-03,STOR0025,PROD00499,761,28,30,84
INV0002169,2025-12-06,STOR0023,PROD00383,129,15,53,12
INV0002170,2025-12-13,STOR0037,PROD00467,74,36,0,76
INV0002171,2025-12-17,STOR0015,PROD00256,395,14,93,47
INV0002172,2025-12-24,STOR0014,PROD00100,391,20,51,38
INV0002173,2025-12-09,STOR0019,PROD00079,516,4,77,34
INV0002174,2025-12-29,STOR0030,PROD00420,385,16,132,94
INV0002175,2025-12-13,STOR0017,PROD00287,431,20,119,44
INV0002176,2025-12-07,STOR0052,PROD00437,421,28,178,83
INV0002177,2025-12-21,STOR0027,PROD00474,588,50,30,117
INV0002178,2025-12-03,STOR0019,PROD00349,788,35,148,68
INV0002179,2025-12-18,STOR0001,PROD00126,533,19,178,68
INV0002180,2025-12-09,STOR0006,PROD00039,556,11,25,81
INV0002181,2025-12-05,STOR0058,PROD00331,770,28,164,73
INV0002182,2025-12-21,STOR0027,PROD00115,188,45,170,31
INV0002183,2025-12-30,STOR0002,PROD00031,716,41,0,41
INV0002184,2025-12-29,STOR0039,PROD00009,80,28,191,79
INV0002185,2025-12-23,STOR0044,PROD00465,116,8,129,69
INV0002186,2025-12-02,STOR0056,PROD00235,390,8,163,32
INV0002187,2025-12-06,STOR0044,PROD00121,231,15,132,96
INV0002188,2025-12-14,STOR0028,PROD00100,167,44,40,118
INV0002189,2025-12-09,STOR0013,PROD00277,441,28,87,29
INV0002190,2025-12-17,STOR0026,PROD00429,217,25,16,114
INV0002191,2026-01-01,STOR0001,PROD00076,296,26,121,15
INV0002192,2025-12-04,STOR0049,PROD00484,564,16,4,61
INV0002193,2025-12-31,STOR0055,PROD00076,642,47,20,120
INV0002194,2025-12-12,STOR0043,PROD00240,411,32,174,47
INV0002195,2025-12-03,STOR0008,PROD00011,642,30,198,29
INV0002196,2025-12-03,STOR0025,PROD00015,695,23,107,90
INV0002197,2025-12-18,STOR0042,PROD00478,425,33,192,28
INV0002198,2025-12-24,STOR0018,PROD00038,787,33,95,110
INV0002199,2025-12-24,STOR0016,PROD00193,155,37,154,76
INV0002200,2025-12-06,STOR0046,PROD00478,598,15,138,32
INV0002201,2025-12-03,STOR0058,PROD00463,751,32,85,36
INV0002202,2025-12-17,STOR0039,PROD00009,693,19,108,50
INV0002203,2025-12-10,STOR0054,PROD00335,514,35,130,39
INV0002204,2025-12-08,STOR0001,PROD00311,35,20,118,46
INV0002205,2025-12-18,STOR0046,PROD00367,643,20,146,40
INV0002206,2025-12-02,STOR0058,PROD00031,179,15,19,58
INV0002207,2025-12-29,STOR0035,PROD00067,282,34,49,24
INV0002208,2025-12-11,STOR0060,PROD00406,47,27,171,82
INV0002209,2025-12-30,STOR0056,PROD00431,680,13,179,86
INV0002210,2025-12-24,STOR0012,PROD00284,247,19,174,19
INV0002211,2025-12-04,STOR0024,PROD00204,776,23,181,108
INV0002212,2025-12-18,STOR0043,PROD00322,627,0,82,44
INV0002213,2025-12-21,STOR0006,PROD00049,28,6,142,34
INV0002214,2025-12-24,STOR0026,PROD00021,61,21,21,103
INV0002215,2025-12-20,STOR0005,PROD00365,461,29,73,18
INV0002216,2025-12-12,STOR0024,PROD00119,193,7,174,19
INV0002217,2025-12-31,STOR0029,PROD00232,301,0,134,12
INV0002218,2025-12-08,STOR0019,PROD00186,199,39,64,109
INV0002219,2025-12-21,STOR0015,PROD00155,90,27,167,115
INV0002220,2025-12-29,STOR0010,PROD00194,95,26,44,78
INV0002221,2025-12-19,STOR0003,PROD00289,385,22,92,52
INV0002222,2025-12-23,STOR0007,PROD00498,511,14,196,12
INV0002223,2025-12-18,STOR0014,PROD00177,525,46,187,16
INV0002224,2025-12-24,STOR0034,PROD00102,7,4,125,105
INV0002225,2025-12-30,STOR0039,PROD00042,367,3,130,49
INV0002226,2025-12-04,STOR0005,PROD00239,508,13,195,63
INV0002227,2025-12-24,STOR0038,PROD00429,38,11,85,92
INV0002228,2025-12-10,STOR0004,PROD00142,767,33,15,93
INV0002229,2025-12-02,STOR0013,PROD00159,179,6,149,58
INV0002230,2025-12-03,STOR0033,PROD00107,71,39,118,93
INV0002231,2025-12-25,STOR0014,PROD00066,39,11,119,117
INV0002232,2025-12-23,STOR0013,PROD00120,11,11,73,114
INV0002233,2025-12-02,STOR0007,PROD00497,153,11,5,119
INV0002234,2025-12-02,STOR0021,PROD00421,605,43,165,78
INV0002235,2025-12-08,STOR0010,PROD00364,683,35,187,23
INV0002236,2025-12-14,STOR0011,PROD00332,259,11,20,17
INV0002237,2025-12-09,STOR0044,PROD00387,408,15,123,56
INV0002238,2025-12-06,STOR0058,PROD00297,286,15,29,71
INV0002239,2025-12-18,STOR0007,PROD00080,50,20,28,85
INV0002240,2025-12-24,STOR0005,PROD00147,582,16,78,92
INV0002241,2025-12-21,STOR0024,PROD00466,420,13,99,11
INV0002242,2025-12-14,STOR0042,PROD00073,777,27,107,100
INV0002243,2025-12-07,STOR0053,PROD00388,172,0,7,24
INV0002244,2025-12-06,STOR0007,PROD00376,325,11,87,47
INV0002245,2025-12-27,STOR0037,PROD00365,757,36,96,102
INV0002246,2026-01-01,STOR0057,PROD00016,648,17,133,44
INV0002247,2025-12-13,STOR0058,PROD00451,103,12,187,10
INV0002248,2025-12-08,STOR0027,PROD00309,15,4,155,44
INV0002249,2025-12-26,STOR0024,PROD00429,660,1,102,110
INV0002250,2025-12-12,STOR0053,PROD00270,587,31,149,82
INV0002251,2025-12-06,STOR0010,PROD00116,481,37,49,88
INV0002252,2025-12-29,STOR0034,PROD00027,709,10,59,15
INV0002253,2025-12-28,STOR0050,PROD00433,35,22,24,42
INV0002254,2025-12-17,STOR0057,PROD00492,27,17,100,103
INV0002255,2025-12-27,STOR0017,PROD00492,551,6,5,76
INV0002256,2025-12-18,STOR0041,PROD00426,572,30,34,36
INV0002257,2025-12-24,STOR0017,PROD00375,597,11,117,96
INV0002258,2025-12-17,STOR0060,PROD00033,621,32,54,105
INV0002259,2025-12-16,STOR0046,PROD00236,404,7,59,74
INV0002260,2025-12-19,STOR0053,PROD00170,374,30,109,22
INV0002261,2025-12-26,STOR0035,PROD00269,41,11,18,35
INV0002262,2025-12-10,STOR0006,PROD00093,430,36,181,43
INV0002263,2025-12-19,STOR0044,PROD00226,302,11,136,96
INV0002264,2025-12-26,STOR0028,PROD00419,738,7,30,48
INV0002265,2025-12-05,STOR0050,PROD00179,799,3,33,118
INV0002266,2025-12-05,STOR0033,PROD00152,508,23,16,64
INV0002267,2025-12-04,STOR0051,PROD00149,700,3,0,19
INV0002268,2025-12-12,STOR0006,PROD00041,782,29,23,35
INV0002269,2025-12-02,STOR0012,PROD00309,198,50,163,89
INV0002270,2025-12-20,STOR0028,PROD00431,157,12,139,75
INV0002271,2025-12-04,STOR0052,PROD00111,38,18,144,41
INV0002272,2025-12-06,STOR0034,PROD00431,525,15,122,112
INV0002273,2025-12-12,STOR0010,PROD00466,394,9,64,32
INV0002274,2025-12-12,STOR0050,PROD00186,628,36,167,16
INV0002275,2025-12-20,STOR0027,PROD00176,398,11,105,71
INV0002276,2025-12-17,STOR0053,PROD00076,455,3,181,84
INV0002277,2025-12-07,STOR0037,PROD00404,144,7,71,23
INV0002278,2025-12-21,STOR0049,PROD00256,611,7,138,16
INV0002279,2025-12-18,STOR0046,PROD00082,324,28,97,120
INV0002280,2025-12-08,STOR0033,PROD00145,536,36,157,17
INV0002281,2025-12-19,STOR0041,PROD00077,649,8,67,31
INV0002282,2025-12-31,STOR0044,PROD00301,42,19,175,71
INV0002283,2025-12-12,STOR0046,PROD00339,331,25,98,10
INV0002284,2025-12-28,STOR0021,PROD00267,578,3,30,96
INV0002285,2025-12-19,STOR0060,PROD00072,147,7,181,39
INV0002286,2025-12-23,STOR0036,PROD00076,593,19,137,46
INV0002287,2025-12-21,STOR0017,PROD00202,334,35,186,79
INV0002288,2025-12-06,STOR0036,PROD00208,455,11,99,19
INV0002289,2025-12-15,STOR0012,PROD00053,556,1,48,11
INV0002290,2025-12-11,STOR0052,PROD00239,333,16,6,17
INV0002291,2025-12-10,STOR0012,PROD00311,649,23,17,41
INV0002292,2025-12-18,STOR0030,PROD00184,574,26,92,35
INV0002293,2025-12-05,STOR0010,PROD00320,640,45,58,77
INV0002294,2025-12-08,STOR0003,PROD00193,466,32,188,37
INV0002295,2025-12-05,STOR0007,PROD00317,36,31,75,109
INV0002296,2025-12-06,STOR0015,PROD00253,663,23,151,102
INV0002297,2025-12-24,STOR0016,PROD00312,757,47,72,13
INV0002298,2025-12-04,STOR0035,PROD00108,430,40,128,99
INV0002299,2025-12-23,STOR0035,PROD00201,437,47,35,85
INV0002300,2025-12-31,STOR0025,PROD00228,452,3,154,105
INV0002301,2025-12-28,STOR0030,PROD00279,757,36,64,95
INV0002302,2025-12-25,STOR0019,PROD00318,582,18,9,63
INV0002303,2025-12-10,STOR0006,PROD00092,558,34,159,13
INV0002304,2025-12-30,STOR0051,PROD00266,752,31,132,10
INV0002305,2025-12-20,STOR0008,PROD00105,489,5,73,51
INV0002306,2025-12-09,STOR0039,PROD00030,507,48,44,44
INV0002307,2025-12-19,STOR0030,PROD00188,460,20,108,44
INV0002308,2025-12-14,STOR0001,PROD00164,749,21,93,79
INV0002309,2025-12-26,STOR0028,PROD00184,539,3,15,24
INV0002310,2025-12-15,STOR0031,PROD00447,203,44,143,40
INV0002311,2025-12-26,STOR0048,PROD00115,482,7,188,13
INV0002312,2025-12-31,STOR0022,PROD00412,462,4,169,33
INV0002313,2025-12-06,STOR0033,PROD00227,365,22,165,24
INV0002314,2025-12-22,STOR0009,PROD00219,11,6,17,110
INV0002315,2026-01-01,STOR0012,PROD00287,584,49,61,23
INV0002316,2025-12-18,STOR0001,PROD00469,56,4,21,119
INV0002317,2025-12-08,STOR0024,PROD00151,531,6,45,15
INV0002318,2025-12-28,STOR0054,PROD00110,425,10,138,77
INV0002319,2025-12-14,STOR0040,PROD00290,275,12,64,27
INV0002320,2025-12-23,STOR0058,PROD00426,1,1,32,10
INV0002321,2025-12-26,STOR0029,PROD00292,333,20,53,94
INV0002322,2025-12-26,STOR0023,PROD00100,499,39,18,110
INV0002323,2025-12-11,STOR0052,PROD00046,305,3,190,66
INV0002324,2025-12-07,STOR0030,PROD00455,289,5,89,73
INV0002325,2025-12-16,STOR0052,PROD00296,693,7,78,60
INV0002326,2025-12-24,STOR0010,PROD00365,359,2,60,75
INV0002327,2025-12-23,STOR0023,PROD00447,485,9,139,61
INV0002328,2025-12-08,STOR0045,PROD00154,349,4,129,75
INV0002329,2025-12-05,STOR0050,PROD00345,425,27,24,60
INV0002330,2025-12-15,STOR0042,PROD00069,646,22,35,14
INV0002331,2025-12-16,STOR0052,PROD00318,470,26,95,55
INV0002332,2025-12-18,STOR0020,PROD00146,257,33,17,120
INV0002333,2025-12-13,STOR0009,PROD00334,417,40,131,18
INV0002334,2025-12-30,STOR0047,PROD00297,766,27,139,44
INV0002335,2025-12-28,STOR0016,PROD00345,63,34,107,35
INV0002336,2025-12-19,STOR0017,PROD00295,777,7,23,27
INV0002337,2025-12-31,STOR0048,PROD00233,381,49,168,97
INV0002338,2025-12-20,STOR0057,PROD00245,637,40,67,86
INV0002339,2025-12-12,STOR0041,PROD00168,227,26,14,54
INV0002340,2026-01-01,STOR0051,PROD00090,555,48,199,18
INV0002341,2025-12-21,STOR0044,PROD00067,577,28,187,82
INV0002342,2025-12-08,STOR0004,PROD00451,141,23,130,57
INV0002343,2025-12-04,STOR0016,PROD00064,306,12,85,49
INV0002344,2025-12-16,STOR0021,PROD00012,157,29,193,120
INV0002345,2025-12-11,STOR0018,PROD00316,111,15,39,108
INV0002346,2025-12-12,STOR0030,PROD00096,769,25,106,105
INV0002347,2025-12-31,STOR0039,PROD00134,371,35,0,113
INV0002348,2025-12-24,STOR0017,PROD00314,653,9,149,84
INV0002349,2025-12-06,STOR0051,PROD00121,383,32,16,71
INV0002350,2025-12-31,STOR0023,PROD00305,527,40,160,11
INV0002351,2025-12-12,STOR0030,PROD00258,99,47,86,45
INV0002352,2025-12-21,STOR0027,PROD00155,595,47,80,28
INV0002353,2025-12-31,STOR0048,PROD00197,740,42,9,47
INV0002354,2025-12-13,STOR0057,PROD00196,143,6,7,93
INV0002355,2025-12-29,STOR0009,PROD00182,289,2,134,50
INV0002356,2025-12-30,STOR0015,PROD00282,782,40,53,106
INV0002357,2025-12-30,STOR0030,PROD00170,557,39,77,35
INV0002358,2025-12-03,STOR0002,PROD00090,70,23,80,17
INV0002359,2025-12-27,STOR0036,PROD00380,144,40,111,98
INV0002360,2025-12-10,STOR0030,PROD00001,570,20,142,15
INV0002361,2025-12-25,STOR0032,PROD00029,200,30,185,102
INV0002362,2025-12-21,STOR0053,PROD00284,177,43,115,84
INV0002363,2025-12-23,STOR0051,PROD00322,545,12,92,10
INV0002364,2025-12-05,STOR0024,PROD00495,376,0,67,88
INV0002365,2025-12-21,STOR0004,PROD00291,324,41,105,29
INV0002366,2025-12-21,STOR0020,PROD00491,708,39,124,110
INV0002367,2025-12-31,STOR0006,PROD00120,707,23,126,26
INV0002368,2025-12-10,STOR0010,PROD00338,613,24,6,103
INV0002369,2025-12-04,STOR0022,PROD00433,55,30,117,37
INV0002370,2025-12-07,STOR0025,PROD00452,796,18,38,116
INV0002371,2025-12-13,STOR0026,PROD00465,667,11,75,101
INV0002372,2025-12-04,STOR0028,PROD00093,142,33,186,99
INV0002373,2025-12-20,STOR0040,PROD00231,53,37,98,120
INV0002374,2026-01-01,STOR0039,PROD00377,221,19,183,79
INV0002375,2025-12-02,STOR0005,PROD00086,422,18,64,68
INV0002376,2025-12-12,STOR0037,PROD00300,338,47,140,93
INV0002377,2025-12-28,STOR0010,PROD00008,683,0,132,53
INV0002378,2025-12-05,STOR0044,PROD00023,586,36,50,82
INV0002379,2025-12-05,STOR0040,PROD00076,366,45,188,105
INV0002380,2025-12-22,STOR0018,PROD00192,478,1,182,96
INV0002381,2025-12-10,STOR0031,PROD00119,706,41,181,18
INV0002382,2025-12-07,STOR0006,PROD00035,203,15,184,107
INV0002383,2025-12-12,STOR0053,PROD00389,725,50,116,96
INV0002384,2025-12-22,STOR0049,PROD00209,11,11,13,76
INV0002385,2025-12-05,STOR0016,PROD00277,231,27,134,118
INV0002386,2025-12-07,STOR0039,PROD00290,64,32,50,116
INV0002387,2025-12-06,STOR0009,PROD00382,721,9,118,27
INV0002388,2025-12-25,STOR0024,PROD00293,436,37,158,100
INV0002389,2025-12-15,STOR0010,PROD00342,356,17,137,26
INV0002390,2025-12-30,STOR0025,PROD00041,676,38,75,11
INV0002391,2025-12-20,STOR0027,PROD00126,67,2,33,77
INV0002392,2025-12-27,STOR0022,PROD00285,515,13,192,46
INV0002393,2025-12-12,STOR0034,PROD00125,441,49,4,88
INV0002394,2025-12-22,STOR0043,PROD00238,279,41,121,72
INV0002395,2025-12-05,STOR0033,PROD00335,323,44,71,103
INV0002396,2025-12-13,STOR0053,PROD00089,528,41,54,65
INV0002397,2025-12-13,STOR0047,PROD00496,123,18,12,83
INV0002398,2025-12-20,STOR0045,PROD00114,500,39,59,97
INV0002399,2025-12-17,STOR0057,PROD00407,720,14,73,120
INV0002400,2025-12-20,STOR0029,PROD00415,332,32,182,28
INV0002401,2025-12-26,STOR0012,PROD00088,592,13,54,67
INV0002402,2025-12-04,STOR0028,PROD00096,501,42,142,68
INV0002403,2025-12-12,STOR0045,PROD00012,612,24,127,117
INV0002404,2025-12-07,STOR0030,PROD00241,198,34,137,35
INV0002405,2025-12-30,STOR0028,PROD00388,768,30,112,51
INV0002406,2025-12-17,STOR0012,PROD00183,632,3,2,82
INV0002407,2025-12-11,STOR0018,PROD00292,274,49,17,92
INV0002408,2025-12-30,STOR0053,PROD00309,596,50,27,62
INV0002409,2025-12-16,STOR0023,PROD00439,515,35,63,42
INV0002410,2026-01-01,STOR0038,PROD00430,390,37,181,16
INV0002411,2025-12-09,STOR0046,PROD00011,318,17,82,52
INV0002412,2025-12-26,STOR0019,PROD00189,126,38,156,86
INV0002413,2025-12-20,STOR0032,PROD00073,738,33,0,26
INV0002414,2025-12-05,STOR0027,PROD00476,352,3,31,40
INV0002415,2025-12-30,STOR0031,PROD00204,170,35,15,61
INV0002416,2025-12-20,STOR0054,PROD00245,655,36,152,76
INV0002417,2025-12-18,STOR0026,PROD00132,369,49,13,30
INV0002418,2025-12-08,STOR0057,PROD00119,91,39,86,52
INV0002419,2025-12-27,STOR0032,PROD00055,54,21,123,110
INV0002420,2025-12-22,STOR0008,PROD00075,596,33,17,61
INV0002421,2025-12-03,STOR0004,PROD00346,105,5,180,87
INV0002422,2025-12-18,STOR0016,PROD00149,463,36,24,107
INV0002423,2025-12-04,STOR0047,PROD00208,333,24,79,49
INV0002424,2025-12-14,STOR0011,PROD00233,791,7,186,93
INV0002425,2025-12-19,STOR0009,PROD00096,430,36,186,34
INV0002426,2025-12-29,STOR0034,PROD00376,7,2,32,12
INV0002427,2025-12-11,STOR0043,PROD00440,124,40,168,26
INV0002428,2025-12-05,STOR0024,PROD00050,312,31,171,103
INV0002429,2025-12-27,STOR0060,PROD00368,378,18,120,99
INV0002430,2025-12-15,STOR0031,PROD00056,736,35,31,41
INV0002431,2025-12-02,STOR0011,PROD00276,619,47,141,94
INV0002432,2025-12-14,STOR0002,PROD00135,160,2,117,109
INV0002433,2025-12-27,STOR0025,PROD00482,501,33,185,70
INV0002434,2025-12-07,STOR0041,PROD00331,170,43,153,41
INV0002435,2025-12-07,STOR0053,PROD00302,348,42,28,10
INV0002436,2025-12-14,STOR0019,PROD00263,40,38,56,116
INV0002437,2025-12-25,STOR0002,PROD00352,314,14,47,60
INV0002438,2025-12-18,STOR0054,PROD00141,447,46,7,108
INV0002439,2025-12-07,STOR0053,PROD00447,351,49,151,76
INV0002440,2025-12-30,STOR0007,PROD00218,183,29,93,88
INV0002441,2025-12-09,STOR0045,PROD00284,3,3,129,36
INV0002442,2025-12-08,STOR0031,PROD00205,251,3,151,63
INV0002443,2025-12-14,STOR0011,PROD00105,321,24,113,93
INV0002444,2025-12-20,STOR0029,PROD00451,491,47,0,111
INV0002445,2025-12-24,STOR0044,PROD00368,101,25,64,114
INV0002446,2026-01-01,STOR0016,PROD00263,287,14,10,72
INV0002447,2025-12-11,STOR0017,PROD00097,390,27,158,58
INV0002448,2025-12-21,STOR0056,PROD00039,576,45,59,107
INV0002449,2025-12-10,STOR0034,PROD00407,691,33,101,101
INV0002450,2025-12-17,STOR0053,PROD00494,750,37,105,74
INV0002451,2025-12-31,STOR0050,PROD00103,27,17,15,106
INV0002452,2025-12-05,STOR0018,PROD00230,262,38,78,51
INV0002453,2025-12-20,STOR0004,PROD00226,611,26,121,98
INV0002454,2025-12-29,STOR0023,PROD00061,319,18,4,43
INV0002455,2025-12-03,STOR0015,PROD00469,321,49,198,38
INV0002456,2025-12-21,STOR0040,PROD00029,551,18,169,80
INV0002457,2025-12-12,STOR0008,PROD00200,276,27,120,12
INV0002458,2025-12-13,STOR0021,PROD00336,794,44,60,37
INV0002459,2025-12-13,STOR0015,PROD00019,765,32,176,76
INV0002460,2025-12-31,STOR0019,PROD00450,223,7,166,96
INV0002461,2025-12-21,STOR0046,PROD00112,318,21,80,79
INV0002462,2025-12-15,STOR0026,PROD00438,179,1,125,24
INV0002463,2025-12-16,STOR0052,PROD00220,254,0,165,36
INV0002464,2025-12-30,STOR0032,PROD00476,687,4,119,99
INV0002465,2025-12-04,STOR0033,PROD00125,155,50,30,84
INV0002466,2025-12-15,STOR0039,PROD00301,10,6,182,60
INV0002467,2025-12-16,STOR0058,PROD00161,77,49,14,13
INV0002468,2025-12-19,STOR0010,PROD00496,121,43,175,22
INV0002469,2025-12-16,STOR0038,PROD00287,114,32,63,69
INV0002470,2025-12-13,STOR0015,PROD00401,158,45,187,80
INV0002471,2025-12-31,STOR0051,PROD00320,359,0,53,14
INV0002472,2026-01-01,STOR0015,PROD00258,529,10,13,26
INV0002473,2025-12-18,STOR0005,PROD00385,222,26,1,117
INV0002474,2025-12-08,STOR0022,PROD00291,155,16,58,16
INV0002475,2025-12-26,STOR0017,PROD00494,606,36,105,115
INV0002476,2025-12-23,STOR0023,PROD00468,548,31,153,19
INV0002477,2025-12-27,STOR0016,PROD00180,179,34,91,30
INV0002478,2025-12-08,STOR0009,PROD00186,580,26,115,14
INV0002479,2025-12-07,STOR0032,PROD00006,473,16,153,53
INV0002480,2026-01-01,STOR0008,PROD00012,258,43,151,49
INV0002481,2025-12-06,STOR0027,PROD00341,272,45,38,27
INV0002482,2025-12-08,STOR0040,PROD00180,794,38,72,75
INV0002483,2025-12-25,STOR0059,PROD00056,66,8,53,93
INV0002484,2025-12-14,STOR0001,PROD00353,27,12,193,104
INV0002485,2025-12-15,STOR0042,PROD00358,613,3,11,29
INV0002486,2025-12-14,STOR0027,PROD00099,748,48,126,92
INV0002487,2025-12-14,STOR0054,PROD00301,248,30,116,49
INV0002488,2025-12-10,STOR0010,PROD00273,512,25,73,72
INV0002489,2025-12-03,STOR0057,PROD00464,582,27,33,86
INV0002490,2025-12-28,STOR0027,PROD00235,26,18,181,83
INV0002491,2025-12-11,STOR0028,PROD00094,432,48,71,62
INV0002492,2025-12-23,STOR0020,PROD00038,695,18,108,40
INV0002493,2025-12-22,STOR0017,PROD00239,312,15,74,70
INV0002494,2025-12-31,STOR0008,PROD00373,289,31,47,28
INV0002495,2026-01-01,STOR0018,PROD00071,594,19,8,84
INV0002496,2025-12-03,STOR0021,PROD00279,472,3,41,33
INV0002497,2025-12-27,STOR0006,PROD00097,158,14,194,31
INV0002498,2025-12-31,STOR0043,PROD00416,562,37,11,46
INV0002499,2025-12-11,STOR0009,PROD00010,398,43,177,115
INV0002500,2025-12-31,STOR0034,PROD00274,195,39,97,116
INV0002501,2025-12-15,STOR0045,PROD00358,430,8,149,30
INV0002502,2025-12-27,STOR0049,PROD00346,298,32,57,119
INV0002503,2025-12-19,STOR0018,PROD00386,601,41,155,24
INV0002504,2025-12-27,STOR0010,PROD00453,50,6,29,39
INV0002505,2025-12-19,STOR0021,PROD00137,602,50,147,104
INV0002506,2025-12-03,STOR0034,PROD00455,459,36,149,100
INV0002507,2026-01-01,STOR0007,PROD00058,556,48,155,117
INV0002508,2025-12-31,STOR0008,PROD00442,687,43,46,30
INV0002509,2026-01-01,STOR0025,PROD00223,784,6,196,62
INV0002510,2025-12-05,STOR0020,PROD00092,109,28,80,61
INV0002511,2025-12-26,STOR0038,PROD00021,670,33,139,88
INV0002512,2025-12-08,STOR0019,PROD00364,3,0,163,54
INV0002513,2025-12-17,STOR0022,PROD00243,464,41,123,90
INV0002514,2025-12-27,STOR0004,PROD00485,534,21,5,104
INV0002515,2025-12-07,STOR0040,PROD00369,242,14,78,56
INV0002516,2025-12-24,STOR0021,PROD00499,680,2,49,79
INV0002517,2025-12-03,STOR0044,PROD00286,705,20,25,20
INV0002518,2025-12-14,STOR0046,PROD00355,653,12,48,111
INV0002519,2025-12-24,STOR0046,PROD00435,158,43,165,120
INV0002520,2025-12-09,STOR0042,PROD00304,645,16,148,42
INV0002521,2025-12-25,STOR0014,PROD00453,198,34,89,84
INV0002522,2025-12-06,STOR0019,PROD00494,318,50,28,90
INV0002523,2025-12-08,STOR0018,PROD00110,547,33,64,72
INV0002524,2025-12-02,STOR0056,PROD00216,281,2,25,83
INV0002525,2025-12-14,STOR0052,PROD00063,742,35,61,60
INV0002526,2025-12-16,STOR0027,PROD00468,294,11,31,105
INV0002527,2025-12-21,STOR0036,PROD00330,771,50,112,23
INV0002528,2025-12-21,STOR0042,PROD00316,607,7,14,59
INV0002529,2025-12-12,STOR0053,PROD00126,108,17,53,108
INV0002530,2025-12-12,STOR0004,PROD00106,141,9,57,29
INV0002531,2025-12-25,STOR0022,PROD00094,380,10,15,112
