order_line_id,order_id,line_number,product_id,quantity,unit_price,discount_amount,line_total
LINE00003262,ORD0001089,1,PROD00318,2,702.52,0.0,1405.04
LINE00003263,ORD0001089,2,PROD00488,3,16.82,10.09,40.37
LINE00003264,ORD0001090,1,PROD00021,4,972.91,0.0,3891.64
LINE00003265,ORD0001090,2,PROD00201,2,165.86,0.0,331.72
LINE00003266,ORD0001090,3,PROD00362,3,1022.23,306.67,2760.02
LINE00003267,ORD0001090,4,PROD00077,1,1168.44,58.42,1110.02
LINE00003268,ORD0001090,5,PROD00018,4,804.35,643.48,2573.92
LINE00003269,ORD0001091,1,PROD00318,6,95.46,0.0,572.76
LINE00003270,ORD0001091,2,PROD00110,2,1014.78,202.96,1826.6
LINE00003271,ORD0001091,3,PROD00139,6,78.87,0.0,473.22
LINE00003272,ORD0001092,1,PROD00341,6,615.15,184.54,3506.36
LINE00003273,ORD0001092,2,PROD00441,4,1005.96,402.38,3621.46
LINE00003274,ORD0001092,3,PROD00006,1,722.89,0.0,722.89
LINE00003275,ORD0001093,1,PROD00045,2,936.62,0.0,1873.24
LINE00003276,ORD0001093,2,PROD00396,5,441.94,0.0,2209.7
LINE00003277,ORD0001093,3,PROD00057,3,196.29,0.0,588.87
LINE00003278,ORD0001094,1,PROD00180,5,529.02,132.25,2512.85
LINE00003279,ORD0001095,1,PROD00141,4,1107.6,0.0,4430.4
LINE00003280,ORD0001095,2,PROD00474,1,192.15,9.61,182.54
LINE00003281,ORD0001095,3,PROD00128,3,874.44,524.66,2098.66
LINE00003282,ORD0001095,4,PROD00050,5,378.13,0.0,1890.65
LINE00003283,ORD0001096,1,PROD00310,3,967.07,290.12,2611.09
LINE00003284,ORD0001096,2,PROD00093,6,855.16,0.0,5130.96
LINE00003285,ORD0001096,3,PROD00449,3,704.46,422.68,1690.7
LINE00003286,ORD0001096,4,PROD00015,3,309.49,0.0,928.47
LINE00003287,ORD0001096,5,PROD00475,6,892.06,267.62,5084.74
LINE00003288,ORD0001097,1,PROD00356,3,690.51,0.0,2071.53
LINE00003289,ORD0001098,1,PROD00252,2,67.95,13.59,122.31
LINE00003290,ORD0001098,2,PROD00420,4,842.66,0.0,3370.64
LINE00003291,ORD0001099,1,PROD00384,4,83.71,0.0,334.84
LINE00003292,ORD0001099,2,PROD00353,5,205.78,0.0,1028.9
LINE00003293,ORD0001099,3,PROD00091,5,146.99,0.0,734.95
LINE00003294,ORD0001099,4,PROD00248,1,955.41,191.08,764.33
LINE00003295,ORD0001099,5,PROD00377,2,338.81,33.88,643.74
LINE00003296,ORD0001100,1,PROD00029,3,97.1,0.0,291.3
LINE00003297,ORD0001101,1,PROD00059,6,50.72,15.22,289.1
LINE00003298,ORD0001101,2,PROD00270,4,1128.01,0.0,4512.04
LINE00003299,ORD0001101,3,PROD00175,4,1102.57,0.0,4410.28
LINE00003300,ORD0001101,4,PROD00158,2,1153.84,461.54,1846.14
LINE00003301,ORD0001101,5,PROD00136,4,1035.2,0.0,4140.8
LINE00003302,ORD0001102,1,PROD00184,1,1066.99,213.4,853.59
LINE00003303,ORD0001102,2,PROD00221,4,75.72,0.0,302.88
LINE00003304,ORD0001103,1,PROD00096,5,920.89,460.44,4144.01
LINE00003305,ORD0001103,2,PROD00373,3,576.42,86.46,1642.8
LINE00003306,ORD0001103,3,PROD00432,2,948.43,94.84,1802.02
LINE00003307,ORD0001104,1,PROD00135,2,723.62,289.45,1157.79
LINE00003308,ORD0001104,2,PROD00488,6,519.4,311.64,2804.76
LINE00003309,ORD0001104,3,PROD00460,6,740.31,0.0,4441.86
LINE00003310,ORD0001104,4,PROD00469,1,875.56,0.0,875.56
LINE00003311,ORD0001104,5,PROD00246,1,781.07,0.0,781.07
LINE00003312,ORD0001105,1,PROD00037,2,844.24,337.7,1350.78
LINE00003313,ORD0001106,1,PROD00244,4,115.36,92.29,369.15
LINE00003314,ORD0001106,2,PROD00078,2,981.7,0.0,1963.4
LINE00003315,ORD0001106,3,PROD00020,2,878.08,0.0,1756.16
LINE00003316,ORD0001106,4,PROD00009,2,504.3,0.0,1008.6
LINE00003317,ORD0001107,1,PROD00428,2,20.85,0.0,41.7
LINE00003318,ORD0001107,2,PROD00045,2,27.34,5.47,49.21
LINE00003319,ORD0001107,3,PROD00063,3,852.77,511.66,2046.65
LINE00003320,ORD0001107,4,PROD00432,5,289.14,0.0,1445.7
LINE00003321,ORD0001107,5,PROD00047,1,939.55,0.0,939.55
LINE00003322,ORD0001108,1,PROD00086,6,1058.03,634.82,5713.36
LINE00003323,ORD0001109,1,PROD00041,1,580.7,0.0,580.7
LINE00003324,ORD0001109,2,PROD00291,2,707.81,0.0,1415.62
LINE00003325,ORD0001110,1,PROD00271,5,568.89,0.0,2844.45
LINE00003326,ORD0001110,2,PROD00108,4,1116.11,0.0,4464.44
LINE00003327,ORD0001110,3,PROD00437,6,53.81,0.0,322.86
LINE00003328,ORD0001110,4,PROD00205,2,611.42,244.57,978.27
LINE00003329,ORD0001110,5,PROD00301,5,1076.37,1076.37,4305.48
LINE00003330,ORD0001111,1,PROD00417,1,890.78,44.54,846.24
LINE00003331,ORD0001112,1,PROD00368,5,515.15,0.0,2575.75
LINE00003332,ORD0001112,2,PROD00018,4,1052.08,841.66,3366.66
LINE00003333,ORD0001112,3,PROD00401,5,1061.6,530.8,4777.2
LINE00003334,ORD0001112,4,PROD00432,3,183.27,0.0,549.81
LINE00003335,ORD0001113,1,PROD00469,5,1184.68,0.0,5923.4
LINE00003336,ORD0001113,2,PROD00486,5,390.56,0.0,1952.8
LINE00003337,ORD0001113,3,PROD00236,1,274.81,54.96,219.85
LINE00003338,ORD0001113,4,PROD00276,6,780.17,0.0,4681.02
LINE00003339,ORD0001113,5,PROD00063,6,774.73,929.68,3718.7
LINE00003340,ORD0001114,1,PROD00344,3,307.04,0.0,921.12
LINE00003341,ORD0001114,2,PROD00022,2,250.19,0.0,500.38
LINE00003342,ORD0001114,3,PROD00335,2,450.74,90.15,811.33
LINE00003343,ORD0001114,4,PROD00469,5,1144.92,0.0,5724.6
LINE00003344,ORD0001114,5,PROD00311,1,16.11,1.61,14.5
LINE00003345,ORD0001115,1,PROD00050,6,979.7,293.91,5584.29
LINE00003346,ORD0001115,2,PROD00232,1,1071.0,214.2,856.8
LINE00003347,ORD0001116,1,PROD00174,5,393.5,0.0,1967.5
LINE00003348,ORD0001116,2,PROD00305,5,1002.96,1002.96,4011.84
LINE00003349,ORD0001116,3,PROD00358,4,348.46,69.69,1324.15
LINE00003350,ORD0001117,1,PROD00069,5,895.82,895.82,3583.28
LINE00003351,ORD0001118,1,PROD00499,3,601.81,90.27,1715.16
LINE00003352,ORD0001118,2,PROD00389,4,400.06,160.02,1440.22
LINE00003353,ORD0001118,3,PROD00407,5,146.4,36.6,695.4
LINE00003354,ORD0001119,1,PROD00067,5,273.52,0.0,1367.6
LINE00003355,ORD0001119,2,PROD00414,3,568.53,0.0,1705.59
LINE00003356,ORD0001119,3,PROD00480,6,138.8,166.56,666.24
LINE00003357,ORD0001119,4,PROD00059,1,952.75,0.0,952.75
LINE00003358,ORD0001120,1,PROD00131,5,685.13,171.28,3254.37
LINE00003359,ORD0001120,2,PROD00047,3,508.58,0.0,1525.74
LINE00003360,ORD0001120,3,PROD00413,4,673.96,0.0,2695.84
LINE00003361,ORD0001120,4,PROD00038,6,417.22,500.66,2002.66
LINE00003362,ORD0001120,5,PROD00366,4,348.53,0.0,1394.12
LINE00003363,ORD0001121,1,PROD00139,1,594.73,118.95,475.78
LINE00003364,ORD0001121,2,PROD00354,3,412.73,123.82,1114.37
LINE00003365,ORD0001121,3,PROD00447,4,349.87,139.95,1259.53
LINE00003366,ORD0001121,4,PROD00195,2,290.3,0.0,580.6
LINE00003367,ORD0001121,5,PROD00436,6,1146.35,0.0,6878.1
LINE00003368,ORD0001122,1,PROD00140,1,141.94,28.39,113.55
LINE00003369,ORD0001122,2,PROD00084,5,1149.97,0.0,5749.85
LINE00003370,ORD0001122,3,PROD00432,3,197.89,29.68,563.99
LINE00003371,ORD0001122,4,PROD00032,4,147.62,0.0,590.48
LINE00003372,ORD0001122,5,PROD00411,4,859.17,687.34,2749.34
LINE00003373,ORD0001123,1,PROD00297,4,1095.28,876.22,3504.9
LINE00003374,ORD0001123,2,PROD00181,1,925.62,46.28,879.34
LINE00003375,ORD0001123,3,PROD00289,2,411.52,164.61,658.43
LINE00003376,ORD0001124,1,PROD00494,2,198.45,0.0,396.9
LINE00003377,ORD0001124,2,PROD00476,2,398.66,79.73,717.59
LINE00003378,ORD0001124,3,PROD00469,6,991.24,0.0,5947.44
LINE00003379,ORD0001124,4,PROD00036,1,286.69,0.0,286.69
LINE00003380,ORD0001124,5,PROD00306,6,1119.92,1343.9,5375.62
LINE00003381,ORD0001125,1,PROD00094,3,239.67,0.0,719.01
LINE00003382,ORD0001125,2,PROD00180,3,501.28,0.0,1503.84
LINE00003383,ORD0001125,3,PROD00255,3,152.35,45.7,411.35
LINE00003384,ORD0001126,1,PROD00476,5,951.5,951.5,3806.0
LINE00003385,ORD0001126,2,PROD00247,4,975.72,195.14,3707.74
LINE00003386,ORD0001126,3,PROD00118,2,913.3,0.0,1826.6
LINE00003387,ORD0001126,4,PROD00258,5,1196.59,0.0,5982.95
LINE00003388,ORD0001126,5,PROD00073,5,660.78,0.0,3303.9
LINE00003389,ORD0001127,1,PROD00320,1,886.09,177.22,708.87
LINE00003390,ORD0001127,2,PROD00476,4,383.03,0.0,1532.12
LINE00003391,ORD0001127,3,PROD00405,3,434.45,0.0,1303.35
LINE00003392,ORD0001127,4,PROD00267,5,1031.34,0.0,5156.7
LINE00003393,ORD0001128,1,PROD00250,1,1048.79,0.0,1048.79
LINE00003394,ORD0001128,2,PROD00154,4,1122.94,224.59,4267.17
LINE00003395,ORD0001128,3,PROD00477,6,448.31,0.0,2689.86
LINE00003396,ORD0001129,1,PROD00490,1,504.3,50.43,453.87
LINE00003397,ORD0001129,2,PROD00077,5,711.97,0.0,3559.85
LINE00003398,ORD0001129,3,PROD00097,3,264.04,79.21,712.91
LINE00003399,ORD0001130,1,PROD00486,5,282.49,282.49,1129.96
LINE00003400,ORD0001130,2,PROD00332,5,40.96,0.0,204.8
LINE00003401,ORD0001130,3,PROD00090,6,1003.69,301.11,5721.03
LINE00003402,ORD0001130,4,PROD00279,1,782.71,78.27,704.44
LINE00003403,ORD0001131,1,PROD00019,6,25.42,0.0,152.52
LINE00003404,ORD0001131,2,PROD00495,6,39.86,0.0,239.16
LINE00003405,ORD0001132,1,PROD00454,6,777.88,233.36,4433.92
LINE00003406,ORD0001132,2,PROD00220,2,800.39,160.08,1440.7
LINE00003407,ORD0001132,3,PROD00025,6,152.09,182.51,730.03
LINE00003408,ORD0001132,4,PROD00036,1,656.36,32.82,623.54
LINE00003409,ORD0001133,1,PROD00483,1,1061.69,0.0,1061.69
LINE00003410,ORD0001133,2,PROD00347,6,1112.52,333.76,6341.36
LINE00003411,ORD0001133,3,PROD00212,3,1171.38,702.83,2811.31
LINE00003412,ORD0001133,4,PROD00017,5,402.49,201.25,1811.2
LINE00003413,ORD0001133,5,PROD00263,3,895.38,0.0,2686.14
LINE00003414,ORD0001134,1,PROD00466,1,359.08,17.95,341.13
LINE00003415,ORD0001134,2,PROD00121,4,293.37,0.0,1173.48
LINE00003416,ORD0001134,3,PROD00155,1,617.55,61.75,555.8
LINE00003417,ORD0001135,1,PROD00199,4,998.57,0.0,3994.28
LINE00003418,ORD0001135,2,PROD00161,2,223.14,44.63,401.65
LINE00003419,ORD0001135,3,PROD00421,3,490.65,0.0,1471.95
LINE00003420,ORD0001135,4,PROD00003,2,509.74,203.9,815.58
LINE00003421,ORD0001135,5,PROD00447,2,271.57,0.0,543.14
LINE00003422,ORD0001136,1,PROD00069,4,758.61,606.89,2427.55
LINE00003423,ORD0001137,1,PROD00491,1,1024.49,0.0,1024.49
LINE00003424,ORD0001138,1,PROD00417,5,87.93,0.0,439.65
LINE00003425,ORD0001138,2,PROD00080,6,390.43,0.0,2342.58
LINE00003426,ORD0001138,3,PROD00181,4,107.62,0.0,430.48
LINE00003427,ORD0001138,4,PROD00236,6,627.52,0.0,3765.12
LINE00003428,ORD0001138,5,PROD00027,6,692.0,830.4,3321.6
LINE00003429,ORD0001139,1,PROD00019,4,173.0,0.0,692.0
LINE00003430,ORD0001139,2,PROD00380,5,310.42,155.21,1396.89
LINE00003431,ORD0001139,3,PROD00486,6,1159.92,347.98,6611.54
LINE00003432,ORD0001140,1,PROD00102,5,407.42,0.0,2037.1
LINE00003433,ORD0001140,2,PROD00409,3,950.37,142.56,2708.55
LINE00003434,ORD0001140,3,PROD00313,3,393.2,0.0,1179.6
LINE00003435,ORD0001140,4,PROD00495,3,314.14,0.0,942.42
LINE00003436,ORD0001140,5,PROD00480,4,253.28,0.0,1013.12
LINE00003437,ORD0001141,1,PROD00140,1,271.16,0.0,271.16
LINE00003438,ORD0001142,1,PROD00416,1,460.47,23.02,437.45
LINE00003439,ORD0001142,2,PROD00091,2,286.5,114.6,458.4
LINE00003440,ORD0001142,3,PROD00426,3,300.7,180.42,721.68
LINE00003441,ORD0001142,4,PROD00325,1,1178.23,0.0,1178.23
LINE00003442,ORD0001143,1,PROD00148,6,965.49,579.29,5213.65
LINE00003443,ORD0001143,2,PROD00046,1,903.66,0.0,903.66
LINE00003444,ORD0001143,3,PROD00027,2,707.27,0.0,1414.54
LINE00003445,ORD0001143,4,PROD00053,4,798.22,319.29,2873.59
LINE00003446,ORD0001143,5,PROD00150,5,596.58,596.58,2386.32
LINE00003447,ORD0001144,1,PROD00424,3,466.77,70.02,1330.29
LINE00003448,ORD0001145,1,PROD00253,6,287.51,0.0,1725.06
LINE00003449,ORD0001145,2,PROD00121,1,759.85,151.97,607.88
LINE00003450,ORD0001145,3,PROD00392,6,793.24,0.0,4759.44
LINE00003451,ORD0001145,4,PROD00131,4,846.12,0.0,3384.48
LINE00003452,ORD0001146,1,PROD00180,3,1152.85,0.0,3458.55
LINE00003453,ORD0001146,2,PROD00085,6,318.98,382.78,1531.1
LINE00003454,ORD0001147,1,PROD00154,2,818.84,327.54,1310.14
LINE00003455,ORD0001147,2,PROD00199,4,916.73,183.35,3483.57
LINE00003456,ORD0001148,1,PROD00401,1,735.53,0.0,735.53
LINE00003457,ORD0001149,1,PROD00331,1,692.78,0.0,692.78
LINE00003458,ORD0001149,2,PROD00116,2,459.82,91.96,827.68
LINE00003459,ORD0001149,3,PROD00052,3,668.09,0.0,2004.27
LINE00003460,ORD0001149,4,PROD00319,3,120.41,0.0,361.23
LINE00003461,ORD0001149,5,PROD00489,3,72.78,0.0,218.34
LINE00003462,ORD0001150,1,PROD00223,5,964.5,0.0,4822.5
LINE00003463,ORD0001150,2,PROD00289,1,664.73,33.24,631.49
LINE00003464,ORD0001150,3,PROD00306,3,328.65,0.0,985.95
LINE00003465,ORD0001150,4,PROD00359,3,1087.73,652.64,2610.55
LINE00003466,ORD0001150,5,PROD00185,5,990.29,247.57,4703.88
LINE00003467,ORD0001151,1,PROD00083,4,1097.27,0.0,4389.08
LINE00003468,ORD0001151,2,PROD00042,2,353.62,0.0,707.24
LINE00003469,ORD0001151,3,PROD00314,6,396.79,0.0,2380.74
LINE00003470,ORD0001152,1,PROD00183,3,35.3,0.0,105.9
LINE00003471,ORD0001153,1,PROD00368,4,519.39,207.76,1869.8
LINE00003472,ORD0001154,1,PROD00382,2,32.78,0.0,65.56
LINE00003473,ORD0001154,2,PROD00022,1,553.52,0.0,553.52
LINE00003474,ORD0001154,3,PROD00090,5,364.17,0.0,1820.85
LINE00003475,ORD0001155,1,PROD00153,1,623.78,0.0,623.78
LINE00003476,ORD0001155,2,PROD00335,1,809.49,80.95,728.54
LINE00003477,ORD0001156,1,PROD00244,4,549.4,219.76,1977.84
LINE00003478,ORD0001156,2,PROD00367,2,350.13,140.05,560.21
LINE00003479,ORD0001156,3,PROD00107,2,1152.45,0.0,2304.9
LINE00003480,ORD0001157,1,PROD00162,6,844.94,0.0,5069.64
LINE00003481,ORD0001158,1,PROD00377,1,766.82,38.34,728.48
LINE00003482,ORD0001158,2,PROD00131,1,603.86,30.19,573.67
LINE00003483,ORD0001158,3,PROD00185,5,599.36,299.68,2697.12
LINE00003484,ORD0001158,4,PROD00187,2,894.17,357.67,1430.67
LINE00003485,ORD0001159,1,PROD00415,3,642.55,0.0,1927.65
LINE00003486,ORD0001159,2,PROD00317,3,391.72,235.03,940.13
LINE00003487,ORD0001160,1,PROD00054,3,148.31,0.0,444.93
LINE00003488,ORD0001160,2,PROD00148,3,301.53,0.0,904.59
LINE00003489,ORD0001160,3,PROD00456,2,659.39,0.0,1318.78
LINE00003490,ORD0001160,4,PROD00263,3,286.16,85.85,772.63
LINE00003491,ORD0001160,5,PROD00375,3,672.29,100.84,1916.03
LINE00003492,ORD0001161,1,PROD00061,4,1022.07,817.66,3270.62
LINE00003493,ORD0001162,1,PROD00383,-3,887.05,-0.0,-2661.15
LINE00003494,ORD0001162,2,PROD00196,6,64.52,77.42,309.7
LINE00003495,ORD0001162,3,PROD00170,5,234.57,58.64,1114.21
LINE00003496,ORD0001163,1,PROD00168,5,821.07,0.0,4105.35
LINE00003497,ORD0001163,2,PROD00280,3,1148.78,344.63,3101.71
LINE00003498,ORD0001163,3,PROD00294,1,1042.17,0.0,1042.17
LINE00003499,ORD0001163,4,PROD00140,3,627.1,0.0,1881.3
LINE00003500,ORD0001164,1,PROD00339,1,754.79,150.96,603.83
LINE00003501,ORD0001164,2,PROD00200,6,221.17,132.7,1194.32
LINE00003502,ORD0001164,3,PROD00434,3,290.52,0.0,871.56
LINE00003503,ORD0001165,1,PROD00454,4,496.04,198.42,1785.74
LINE00003504,ORD0001165,2,PROD00485,1,731.86,0.0,731.86
LINE00003505,ORD0001165,3,PROD00028,4,660.31,0.0,2641.24
LINE00003506,ORD0001166,1,PROD00142,1,989.81,0.0,989.81
LINE00003507,ORD0001166,2,PROD00235,3,1198.84,0.0,3596.52
LINE00003508,ORD0001166,3,PROD00252,3,438.53,263.12,1052.47
LINE00003509,ORD0001167,1,PROD00454,1,1094.58,0.0,1094.58
LINE00003510,ORD0001168,1,PROD00104,3,29.58,17.75,70.99
LINE00003511,ORD0001168,2,PROD00279,4,693.12,138.62,2633.86
LINE00003512,ORD0001168,3,PROD00449,2,362.48,0.0,724.96
LINE00003513,ORD0001168,4,PROD00178,1,152.25,0.0,152.25
LINE00003514,ORD0001168,5,PROD00022,3,904.05,271.21,2440.94
LINE00003515,ORD0001169,1,PROD00097,4,36.44,0.0,145.76
LINE00003516,ORD0001169,2,PROD00011,3,763.46,0.0,2290.38
LINE00003517,ORD0001169,3,PROD00467,5,510.47,127.62,2424.73
LINE00003518,ORD0001170,1,PROD00193,3,726.09,108.91,2069.36
LINE00003519,ORD0001170,2,PROD00253,1,451.68,0.0,451.68
LINE00003520,ORD0001171,1,PROD00021,2,1020.48,204.1,1836.86
LINE00003521,ORD0001171,2,PROD00152,3,433.75,260.25,1041.0
LINE00003522,ORD0001171,3,PROD00413,2,502.44,0.0,1004.88
LINE00003523,ORD0001171,4,PROD00321,2,235.57,47.11,424.03
LINE00003524,ORD0001172,1,PROD00039,1,839.18,167.84,671.34
LINE00003525,ORD0001172,2,PROD00061,6,60.99,0.0,365.94
LINE00003526,ORD0001173,1,PROD00098,2,653.53,65.35,1241.71
LINE00003527,ORD0001174,1,PROD00380,1,1066.39,53.32,1013.07
LINE00003528,ORD0001174,2,PROD00308,4,940.09,376.04,3384.32
LINE00003529,ORD0001174,3,PROD00354,5,117.41,58.7,528.35
LINE00003530,ORD0001174,4,PROD00470,4,664.62,132.92,2525.56
LINE00003531,ORD0001174,5,PROD00442,1,833.83,41.69,792.14
LINE00003532,ORD0001175,1,PROD00153,4,613.66,245.46,2209.18
LINE00003533,ORD0001175,2,PROD00222,2,988.29,0.0,1976.58
LINE00003534,ORD0001175,3,PROD00110,3,43.81,13.14,118.29
LINE00003535,ORD0001175,4,PROD00340,2,1079.09,0.0,2158.18
LINE00003536,ORD0001176,1,PROD00311,4,172.62,0.0,690.48
LINE00003537,ORD0001176,2,PROD00028,6,58.28,0.0,349.68
LINE00003538,ORD0001177,1,PROD00118,3,243.09,72.93,656.34
LINE00003539,ORD0001177,2,PROD00265,3,455.04,136.51,1228.61
LINE00003540,ORD0001177,3,PROD00337,5,627.79,156.95,2982.0
LINE00003541,ORD0001178,1,PROD00304,5,1051.46,0.0,5257.3
LINE00003542,ORD0001178,2,PROD00092,3,979.89,146.98,2792.69
LINE00003543,ORD0001179,1,PROD00420,6,623.11,0.0,3738.66
LINE00003544,ORD0001179,2,PROD00480,3,925.89,555.53,2222.14
LINE00003545,ORD0001179,3,PROD00212,3,627.84,188.35,1695.17
LINE00003546,ORD0001180,1,PROD00431,1,47.15,0.0,47.15
LINE00003547,ORD0001180,2,PROD00058,2,47.18,0.0,94.36
LINE00003548,ORD0001181,1,PROD00492,2,458.65,91.73,825.57
LINE00003549,ORD0001181,2,PROD00252,4,77.35,0.0,309.4
LINE00003550,ORD0001181,3,PROD00354,2,611.46,0.0,1222.92
LINE00003551,ORD0001181,4,PROD00177,3,439.35,0.0,1318.05
LINE00003552,ORD0001181,5,PROD00423,1,753.01,0.0,753.01
LINE00003553,ORD0001182,1,PROD00155,6,1110.41,0.0,6662.46
LINE00003554,ORD0001182,2,PROD00071,2,466.5,46.65,886.35
LINE00003555,ORD0001182,3,PROD00254,3,370.29,55.54,1055.33
LINE00003556,ORD0001182,4,PROD00424,4,915.81,0.0,3663.24
LINE00003557,ORD0001183,1,PROD00045,6,921.97,0.0,5531.82
LINE00003558,ORD0001183,2,PROD00324,1,604.02,0.0,604.02
LINE00003559,ORD0001183,3,PROD00458,2,774.86,77.49,1472.23
LINE00003560,ORD0001184,1,PROD00337,5,128.2,0.0,641.0
LINE00003561,ORD0001184,2,PROD00304,5,574.5,287.25,2585.25
LINE00003562,ORD0001184,3,PROD00072,3,1133.04,0.0,3399.12
LINE00003563,ORD0001185,1,PROD00110,2,592.53,237.01,948.05
LINE00003564,ORD0001185,2,PROD00479,1,534.56,53.46,481.1
LINE00003565,ORD0001185,3,PROD00227,1,12.99,0.0,12.99
LINE00003566,ORD0001186,1,PROD00115,3,495.05,74.26,1410.89
LINE00003567,ORD0001186,2,PROD00099,2,598.51,0.0,1197.02
LINE00003568,ORD0001187,1,PROD00317,5,666.19,0.0,3330.95
LINE00003569,ORD0001187,2,PROD00474,1,35.14,0.0,35.14
LINE00003570,ORD0001187,3,PROD00012,1,206.35,0.0,206.35
LINE00003571,ORD0001188,1,PROD00406,2,541.85,54.19,1029.51
LINE00003572,ORD0001189,1,PROD00192,4,1154.01,0.0,4616.04
LINE00003573,ORD0001190,1,PROD00279,3,1171.85,175.78,3339.77
LINE00003574,ORD0001190,2,PROD00050,4,358.54,0.0,1434.16
LINE00003575,ORD0001190,3,PROD00257,2,879.6,0.0,1759.2
LINE00003576,ORD0001190,4,PROD00499,3,213.7,32.05,609.05
LINE00003577,ORD0001190,5,PROD00130,6,214.62,64.39,1223.33
LINE00003578,ORD0001191,1,PROD00132,1,1177.94,117.79,1060.15
LINE00003579,ORD0001191,2,PROD00441,1,792.95,0.0,792.95
LINE00003580,ORD0001192,1,PROD00045,5,869.76,869.76,3479.04
LINE00003581,ORD0001192,2,PROD00224,2,521.89,0.0,1043.78
LINE00003582,ORD0001192,3,PROD00499,1,758.55,75.86,682.69
LINE00003583,ORD0001192,4,PROD00435,3,912.55,547.53,2190.12
LINE00003584,ORD0001193,1,PROD00307,6,900.15,540.09,4860.81
LINE00003585,ORD0001193,2,PROD00197,6,95.04,0.0,570.24
LINE00003586,ORD0001193,3,PROD00416,2,829.49,331.8,1327.18
LINE00003587,ORD0001193,4,PROD00158,2,544.45,108.89,980.01
LINE00003588,ORD0001193,5,PROD00469,1,371.24,74.25,296.99
LINE00003589,ORD0001194,1,PROD00448,1,710.69,0.0,710.69
LINE00003590,ORD0001194,2,PROD00309,2,238.87,0.0,477.74
LINE00003591,ORD0001194,3,PROD00438,5,574.53,0.0,2872.65
LINE00003592,ORD0001195,1,PROD00467,2,846.71,0.0,1693.42
LINE00003593,ORD0001195,2,PROD00080,5,658.23,658.23,2632.92
LINE00003594,ORD0001195,3,PROD00229,4,76.1,30.44,273.96
LINE00003595,ORD0001195,4,PROD00157,6,799.97,0.0,4799.82
LINE00003596,ORD0001195,5,PROD00451,3,1133.09,169.96,3229.31
LINE00003597,ORD0001196,1,PROD00247,6,356.98,0.0,2141.88
LINE00003598,ORD0001196,2,PROD00291,3,685.28,0.0,2055.84
LINE00003599,ORD0001197,1,PROD00037,2,122.82,0.0,245.64
LINE00003600,ORD0001198,1,PROD00038,2,1005.76,402.3,1609.22
LINE00003601,ORD0001198,2,PROD00453,6,639.71,0.0,3838.26
LINE00003602,ORD0001198,3,PROD00273,5,429.7,214.85,1933.65
LINE00003603,ORD0001199,1,PROD00288,2,238.51,95.4,381.62
LINE00003604,ORD0001200,1,PROD00337,4,464.12,185.65,1670.83
LINE00003605,ORD0001200,2,PROD00076,5,1174.91,0.0,5874.55
LINE00003606,ORD0001200,3,PROD00037,2,1126.8,0.0,2253.6
LINE00003607,ORD0001200,4,PROD00364,2,789.63,0.0,1579.26
LINE00003608,ORD0001200,5,PROD00136,2,211.32,84.53,338.11
LINE00003609,ORD0001201,1,PROD00231,6,955.84,0.0,5735.04
LINE00003610,ORD0001201,2,PROD00206,1,254.79,12.74,242.05
LINE00003611,ORD0001201,3,PROD00420,5,792.59,0.0,3962.95
LINE00003612,ORD0001201,4,PROD00110,1,1192.61,238.52,954.09
LINE00003613,ORD0001201,5,PROD00435,2,337.45,0.0,674.9
LINE00003614,ORD0001202,1,PROD00150,2,72.7,0.0,145.4
LINE00003615,ORD0001202,2,PROD00225,1,336.49,0.0,336.49
LINE00003616,ORD0001202,3,PROD00363,3,528.69,0.0,1586.07
LINE00003617,ORD0001202,4,PROD00443,3,818.34,0.0,2455.02
LINE00003618,ORD0001203,1,PROD00388,4,912.82,0.0,3651.28
LINE00003619,ORD0001204,1,PROD00358,1,85.28,0.0,85.28
LINE00003620,ORD0001204,2,PROD00201,3,1010.02,151.5,2878.56
LINE00003621,ORD0001205,1,PROD00378,4,639.17,0.0,2556.68
LINE00003622,ORD0001205,2,PROD00478,5,92.89,23.22,441.23
LINE00003623,ORD0001205,3,PROD00476,3,406.24,243.74,974.98
LINE00003624,ORD0001206,1,PROD00199,4,178.33,71.33,641.99
LINE00003625,ORD0001207,1,PROD00223,2,96.47,0.0,192.94
LINE00003626,ORD0001207,2,PROD00445,1,1069.31,53.47,1015.84
LINE00003627,ORD0001207,3,PROD00467,1,368.29,18.41,349.88
LINE00003628,ORD0001208,1,PROD00311,2,979.68,0.0,1959.36
LINE00003629,ORD0001208,2,PROD00103,6,960.0,0.0,5760.0
LINE00003630,ORD0001209,1,PROD00042,5,489.51,0.0,2447.55
LINE00003631,ORD0001210,1,PROD00281,3,952.11,0.0,2856.33
LINE00003632,ORD0001210,2,PROD00138,6,23.64,0.0,141.84
LINE00003633,ORD0001210,3,PROD00372,1,38.34,0.0,38.34
LINE00003634,ORD0001210,4,PROD00341,2,623.69,0.0,1247.38
LINE00003635,ORD0001211,1,PROD00400,3,924.3,0.0,2772.9
LINE00003636,ORD0001211,2,PROD00355,4,914.31,182.86,3474.38
LINE00003637,ORD0001211,3,PROD00020,1,836.79,83.68,753.11
LINE00003638,ORD0001211,4,PROD00278,6,740.61,444.37,3999.29
LINE00003639,ORD0001211,5,PROD00295,5,514.02,514.02,2056.08
LINE00003640,ORD0001212,1,PROD00453,2,125.34,25.07,225.61
